term,phonetic,definition,translation,example,tags,rootKey,derivatives,frq,pos,mnemonic
designate,'dezigneit,,"vt. 指定, 指明, 称呼； a. 已选出而未上任的",,cet6|sign,sign,designated|designates|designating,5240,,
resignation,.rezig'neiʃәn,,"n. 辞职, 辞呈, 听从； [经] 辞职",,cet6|sign,sign,resignations,5762,,
signify,'signifai,,"vt. 象征, 预示； vi. 要紧, 重要",,cet6|sign,sign,signified|signifies|signifying,6690,,
insignificant,.insig'nifikәnt,,"a. 无关紧要的, 无意义的, 琐碎的",,cet6|sign,sign,,8884,,
response,ri'spɒns,,"n. 反应, 回答, 响应； [计] 应答",,cet6|spons,spons,responses,725,,
responsible,ri'spɒnsәbl,,"a. 有责任的, 负责的, 责任重大的； [法] 应负责任的, 有责任的, 能履行责任的",,cet6|spons,spons,,1365,,
sponsor,'spɒnsә,,"n. 保证人, 赞助者, 发起者, 倡议者, 教父； vt. 发起, 赞助, 倡议",,cet6|spons,spons,sponsored|sponsoring|sponsors,3453,,
central,'sentrәl,,"a. 中央的, 重要的； [医] 中央的, 中心的, 中枢的",,cet6|centr,centr,,743,,
eccentric,ik'sentrik,,"n. 怪人, 偏心圆； a. 古怪的, 反常的, 不同圆心的",,cet6|centr,centr,eccentrics,8531,,
centralize,'sentrәlaiz,,"vt. 集聚, 集中, 施行中央集权； vi. 集中",,cet6|centr,centr,centralized|centralizes|centralizing,16971,,
treatment,'tri:tmәnt,,"n. 治疗, 待遇, 处理； [医] 疗法, 治疗; 处理",,cet6|treat,treat,treatments,745,,
treaty,'tri:ti,,"n. 条约, 谈判； [经] 协议, 协定, 协商",,cet6|treat,treat,treaties,2836,,
retreat,ri'tri:t,,"n. 休息寓所, 撤退, 隐居, 退避； vi. 撤退, 隐退, 向后倾",,cet6|treat,treat,retreated|retreating|retreats,4787,,
serious,'siәriәs,,"a. 严肃的, 认真的, 重要的, 严重的； [电] 严重的",,cet6|seri,seri,,755,,
seriously,'siәriәsli,,"adv. 严肃地, 认真地, 严重地",,cet6|seri,seri,,1908,,
individual,.indi'vidʒuәl,,"n. 人, 个人, 个体； a. 个别的, 个人的, 独特的",,cet6|divid,divid,individuals,762,,
device,di'vais,,"n. 装置, 设计, 策略, 发明物, 设备； [计] 设备; DOS内部命令:该命令要求DOS安装一个设备驱动程序",,cet6|divid,divid,devices,1507,,
division,di'viʒәn,,"n. 分, 分开, 除法, 部门(如部、处、系等), 师； [计] 部分",,cet6|divid,divid,divisions,1849,,
devise,di'vaiz,,"vt. 设计, 发明, 图谋, 遗赠给； n. 遗赠",,cet6|divid,divid,devised|devises|devising,4960,,
quality,'kwɒlәti,,"n. 品质, 特性, 才能, 质量； a. 优质的",,cet6|qual,qual,qualities,764,,
qualify,'kwɒlifai,,"vi. 取得资格, 有资格； vt. 使有资格, 使合格, 限定, 限制, 准予",,cet6|qual,qual,qualified|qualifies|qualifying,3049,,
qualification,.kwɒlifi'keiʃәn,,"n. 资格, 条件, 限制； [计] 限定",,cet6|qual,qual,qualifications,6828,,
qualitative,'kwɒlitәtiv,,"a. 性质的, 质的, 定性的",,cet6|qual,qual,,7101,,
pressure,'preʃә,,"n. 压, 榨, 按, 强制, 压力, 压迫, 压强； vt. 迫使, 使增压, 密封",,cet6|press,press,pressured|pressures|pressuring,765,,
impression,im'preʃәn,,"n. 印象, 意念, 盖印, 印记, 印数, 底色, 效果； [医] 压迹, 印模, 印象, 影响",,cet6|press,press,impressions,2537,,
compress,kәm'pres,,"vt. 压缩, 压紧； vi. 受压缩小",,cet6|press,press,compressed|compresses|compressing,9510,,
identify,ai'dentifai,,"vt. 识别, 认为...等同于, 确定, 使参与； vi. 一致, 认同",,cet6|iden,iden,identified|identifies|identifying,770,,
identification,ai.dentifi'keiʃәn,,"n. 识别, 身份证明, 认同； [化] 鉴定; 鉴别; 鉴别法; 认证",,cet6|iden,iden,identifications,3289,,
identical,ai'dentikәl,,"a. 同一的, 恒等的, 完全相同的； [医] 同一的, 同等的",,cet6|iden,iden,,3822,,
determine,di'tә:min,,"v. 决定, 决心",,cet6|termin,termin,determined|determines|determining,773,,
terminal,'tә:minәl,,"n. 终端机, 终点, 末端, 极限, 终点站； a. 终点的, 定期的, 致死的, 结尾的, 末端的, 晚期的",,cet6|termin,termin,terminals,5777,,
terminate,'tә:mineit,,"a. 有结尾的, (可)结束的； vi. 结束, 终止, 满期",,cet6|termin,termin,terminated|terminates|terminating,7189,,
terminology,.tә:mi'nɒlәdʒi,,"n. 术语, 术语学； [医] 名词学, 命名法",,cet6|termin,termin,terminologies,9306,,
success,sәk'ses,,"n. 成功, 成就, 胜利",,cet6|cess,cess,successes,777,,
ancestor,'ænsestә,,"n. 祖先, 祖宗",,cet6|cess,cess,ancestors,4137,,
concession,kәn'seʃәn,,"n. 特许, 让步, 认可； [经] 核准, 许可, 特殊(权)",,cet6|cess,cess,concessions,5001,,
excess,ik'ses,,"n. 过度, 剩于, 超过, 超额； a. 过量的, 额外的",,cet6|cess,cess,excesses,5741,,
particularly,pә'tikjjlәli,,"adv. 特别, 格外, 尤其, 详细地, 细致地",,cet6|part,part,,781,,
particular,pә'tikjulә,,"n. 一项(或条、点), 个别项目, 详细说明； a. 特别的, 独有的, 挑剔的, 详尽的",,cet6|part,part,,948,,
partner,'pɑ:tnә,,"n. 合伙人, 股东, 伙伴, 伴侣； vt. 与...合伙, 组成一对",,cet6|part,part,partnered|partnering|partners,1048,,
participant,pɑ:'tisipәnt,,"n. 参加者, 参与者； a. 有份的, 参加的, 参与的",,cet6|part,part,participants,1103,,
participate,pɑ:'tisipeit,,"vi. 参加, 分享, 参与, 带有； vt. 分享, 分担",,cet6|part,part,participated|participates|participating,1482,,
portion,'pɒ:ʃәn,,"n. 部分, 一份, 命运, 嫁妆； vt. 分配, 给...嫁妆",,cet6|part,part,portioned|portioning|portions,2178,,
partly,'pɑ:tli,,"adv. 部分地, 在一定程度上",,cet6|part,part,,2824,,
particle,'pɑ:tikl,,"n. 颗粒, 粒子, 质点, 极小量； [化] 粒子; 质点",,cet6|part,part,particles,3683,,
partially,'pɑ:ʃәli,,"adv. 部分地, 一部分地, 不公平地",,cet6|part,part,,4379,,
partial,'pɑ:ʃәl,,"a. 部分的, 偏袒的, 偏爱的； n. 分音",,cet6|part,part,partials,4546,,
depart,di'pɑ:t,,"vi. 离开, 出发, 背离, 违反, 去世",,cet6|part,part,departed|departing|departs,4829,,
partition,pɑ:'tiʃәn,,"n. 分割, 隔离物, 隔墙, 财产分割； vt. 区分, 瓜分, 隔开, 分割",,cet6|part,part,partitioned|partitioning|partitions,9717,,
impartial,im'pɑ:ʃәl,,"a. 公平的, 不偏不倚的； [法] 公正无私的, 不偏袒的, 公平的",,cet6|part,part,,12318,,
indicate,'indikeit,,"vt. 显示, 象征, 指示, 指出； [医] 指示",,cet6|dicat,dicat,indicated|indicates|indicating,785,,
dedicate,'dedikeit,,"vt. 献出, 贡献",,cet6|dicat,dicat,dedicated|dedicates|dedicating,3799,,
character,'kærәktә,,"n. 个性, 字符, 人物, 性质, 品格, 资格； [计] 字符",,cet6|char,char,charactered|charactering|characters,786,,
charge,tʃɑ:dʒ,,"n. 指控, 费用, 冲锋, 电荷, 炸药, 主管, 被托管人, 命令； vt. 控诉, 加罪于, 使充满, 使充电, 使承担",,cet6|char,char,charged|charges|charging,923,,
characteristic,.kærәktә'ristik,,"n. 特性, 特征, 特色； a. 特性的, 特有的, 有特色的",,cet6|char,char,characteristics,2032,,
characterize,'kærәktәraiz,,"vt. 描绘...的特性, 刻划...的性格",,cet6|char,char,characterized|characterizes|characterizing,2859,,
charity,'tʃæriti,,"n. 慈悲, 博爱, 慈善团体, 施舍； [法] 宽大, 宽恕, 慈善机关",,cet6|char,char,charities,3287,,
charter,'tʃɑ:tә,,"n. 特许状, 执照, 宪章； vt. 特许, 发给特许执照",,cet6|char,char,chartered|chartering|charters,4386,,
discharge,dis'tʃɑ:dʒ,,"vt. 卸下, 放出, 解雇, 拔染, 履行, 放电； vi. 卸货, 流出",,cet6|char,char,discharged|discharges|discharging,6214,,
charcoal,'tʃɑ:kәul,,n. 木炭； [化] 木炭,,cet6|char,char,charcoaled|charcoaling|charcoals,7448,,
region,'ri:dʒәn,,"n. 区域, 地带, 地区, 领域, 范围, 区； [计] 区, 区域",,cet6|reg,reg,regions,793,,
regiment,'redʒimәnt,,"n. （军队）团, 大量（人或物）； v. 组编成团，组织，严格管制",,cet6|reg,reg,regimented|regimenting|regiments,10298,,
physical,'fizikl,,"a. 身体的, 物质的, 自然的, 物理学的, 好色的； n. 体格检查",,cet6|physi,physi,,802,,
physician,fi'ziʃәn,,"n. 医师, 内科医师, 解除痛苦者； [医] 主治医师",,cet6|physi,physi,physicians,2041,,
physically,'fizikli,,"adv. 按自然规律, 完全地, 实际上, 真正地, 身体上地",,cet6|physi,physi,,3243,,
physics,'fiziks,,"n. 物理学, 物理过程, 物理现象； [化] 物理; 物理学",,cet6|physi,physi,,3417,,
physicist,'fizisist,,"n. 物理学家, 机械唯物论者, 自然科学家； [医] 菲西克氏手术(虹膜圆片切除)",,cet6|physi,physi,physicists,5568,,
physiological,.fiziә'lɒdʒikl,,"a. 生理学的, 生理学上的, 生理机能的； [医] 生理学的, 生理的",,cet6|physi,physi,,8058,,
standard,'stændәd,,"n. 标准, 规格, 旗, 军旗, 本位； a. 标准的, 合规格的",,cet6|sta,sta,standards,806,,
establish,i'stæbliʃ,,"vt. 建立, 确立, 制定； vi. 移植生长",,cet6|sta,sta,established|establishes|establishing,896,,
constant,'kɒnstәnt,,"n. 常数, 恒量； a. 不变的, 一定的, 时常的",,cet6|sta,sta,constants,2386,,
stability,stә'biliti,,"n. 安定, 稳定性, 坚实, 巩固； [化] 稳定性",,cet6|sta,sta,stabilities,2962,,
obstacle,'ɒbstәkl,,"n. 障碍, 妨害物, 阻碍",,cet6|sta,sta,obstacles,3569,,
benefit,'benifit,,n. 利益； vt. 有益于,,cet6|bene,bene,benefited|benefiting|benefits,812,,
benign,bi'nain,,"a. 善良的, 良性的； [医] 良性的",,cet6|bene,bene,,6988,,
section,'sekʃәn,,"n. 区段, 部分, 区域, 节, 截面, 处, 科, 区, 扇区； vt. 把...分段, 把...切片",,cet6|sect,sect,sectioned|sectioning|sections,818,,
sector,'sektә,,"n. 扇形, 部门, 部分, 函数尺, 象限仪, 段, 区段； vt. 把...分成扇形",,cet6|sect,sect,sectors,1974,,
insect,'insekt,,"n. 昆虫, 卑鄙的人； [医] 昆虫",,cet6|sect,sect,insects,3405,,
operation,.ɒpә'reiʃәn,,"n. 操作, 动作, 手术, 运算, 作用, 业务； [计] 运算",,cet6|oper,oper,operations,826,,
operate,'ɒpәreit,,"v. 操作, 运转, 动手术, 活动",,cet6|oper,oper,operated|operates|operating,1309,,
operator,'ɒpәreitә,,"n. 操作员, 行家, 经纪人, 算子, 运算符； [计] 运算符",,cet6|oper,oper,operators,3210,,
opera,'ɒpәrә,,n. 歌剧,,cet6|oper,oper,operas,3851,,
operational,.ɒpә'reiʃәnl,,"a. 操作的, 运作的； [法] 操作上的, 业务上的, 可起作用的",,cet6|oper,oper,,6134,,
compare,kәm'pєә,,"vt. 比较, 比喻, 对照； vi. 相比",,cet6|compar,compar,compared|compares|comparing,831,,
comparable,'kɒmpәrәbl,,"a. 可比较的, 比得上的",,cet6|compar,compar,,4639,,
various,'vєәriәs,,"a. 不同的, 各种的, 多方面的, 许多的, 个别的, 杂色的； [法] 不同的, 种种的, 各式各样的",,cet6|vari,vari,,859,,
variable,'vєәriәbl,,"n. 易变的事物, 变数, 可变物, 变量； a. 可变的, 不定的, 易变的, 变量的",,cet6|vari,vari,variables,1862,,
variation,.vєәri'eiʃәn,,"n. 变更, 变化, 变种, 变奏； [医] 变异, 变易; 变度",,cet6|vari,vari,variations,2927,,
executive,ig'zekjutiv,,"n. 执行部门, 执行委员会, 执行者, 经理主管人员； a. 执行的, 善于执行的, 善于经营的",,cet6|ecu,ecu,executives,863,,
execute,'eksikju:t,,"vt. 执行, 实行, 完成, 处死, 制成； [计] 执行",,cet6|ecu,ecu,executed|executes|executing,3642,,
claim,kleim,,"n. 要求, 要求权, 断言, 权利； vt. 要求, 认领, 主张",,cet6|claim,claim,claimed|claiming|claims,874,,
proclaim,prә'kleim,,"vt. 宣布, 公告, 宣言, 表明, 赞扬； [法] 宣布, 宣告, 公布",,cet6|claim,claim,proclaimed|proclaiming|proclaims,4454,,
exclaim,iks'kleim,,"v. 大叫, 呼喊, 大声叫",,cet6|claim,claim,exclaimed|exclaiming|exclaims,6297,,
reclaim,ri'kleim,,"vt. 开垦, 改造, 感化, 纠正, 回收； vi. 喊叫, 抗议",,cet6|claim,claim,reclaimed|reclaiming|reclaims,7452,,
exclamation,.eksklә'meiʃәn,,"n. 惊呼, 激烈言词, 惊叹词",,cet6|claim,claim,exclamations,13840,,
memory,'memәri,,"n. 记忆, 记忆力, 回忆, 纪念, 存储； n. 内存",,cet6|memor,memor,memories,891,,
memorial,mi'mɒ:riәl,,"n. 纪念物, 请愿书； a. 记念的, 记忆的",,cet6|memor,memor,memorials,4564,,
respond,ri'spɒnd,,"vt. 以...回答； vi. 回答, 响应, 回报, 有反应, 承担责任",,cet6|spond,spond,responded|responding|responds,920,,
correspondence,.kɒri'spɒndәns,,"n. 相符, 通信, 信件； [医] 对应, 相对",,cet6|spond,spond,correspondences,5961,,
maintain,mein'tein,,"vt. 维持, 维修, 保持, 坚持, 供养, 主张； [化] 维修",,cet6|tain,tain,maintained|maintaining|maintains,922,,
obtain,әb'tein,,"vt. 获得, 达到； vi. 流行, 得到公认",,cet6|tain,tain,obtained|obtaining|obtains,1595,,
retain,ri'tein,,"vt. 保持, 保有, 留住, 记得, 付定金聘请； [经] 保留, 留存",,cet6|tain,tain,retained|retaining|retains,2724,,
entertain,.entә'tein,,"vt. 娱乐, 招待, 怀抱； vi. 款待",,cet6|tain,tain,entertained|entertaining|entertains,4949,,
detain,di'tein,,"vt. 扣留, 扣押, 耽搁； [法] 拘留, 扣押, 留住",,cet6|tain,tain,detained|detaining|detains,7558,,
traditional,trә'diʃәnl,,"a. 传统的, 惯例的； [经] 传统的, 惯例的",,cet6|trad,trad,,925,,
trader,'treidә,,"n. 商人, 商船； [经] 交易者, 商船",,cet6|trad,trad,traders,5021,,
trademark,'treidmɑ:k,,n. 商标； [法] 商标,,cet6|trad,trad,trademarking|trademarks,6787,,
traitor,'treitә,,"n. 叛逆者, 叛国者； [法] 叛徒, 叛逆, 背信者",,cet6|trad,trad,traitors,9963,,
tradesman,'treidzmәn,,"n. 零售商, 工匠； [经] 商人, 店主, 零售商",,cet6|trad,trad,tradesmen,22615,,
reveal,ri'vi:l,,"vt. 露出, 显示, 透露, 揭露, 泄露, (神)启示； n. 窗侧, 门侧",,cet6|vel,vel,revealed|revealing|reveals,927,,
revelation,.revi'leiʃәn,,"n. 揭露, 泄露, 发觉, 默示, 启示",,cet6|vel,vel,revelations,4184,,
veil,veil,,"n. 面纱, 面罩, 借口, 幕, 帐, 遮蔽物； vt. 戴面纱, 隐藏, 遮蔽, 掩饰",,cet6|vel,vel,veiled|veiling|veils,7300,,
apply,ә'plai,,"vt. 涂, 应用； vi. 申请, 适用",,cet6|pli,pli,applied|applies|applying,938,,
reply,ri'plai,,"n. 答复, 回答, 答辩； vi. 答复, 回答, 回击, 反响, 答辩",,cet6|pli,pli,replied|replies|replying,2219,,
imply,im'plai,,"vt. 暗示, 意味； [计] 隐含",,cet6|pli,pli,implied|implies|implying,2796,,
measure,'meʒә,,"n. 尺寸, 量度器, 量度标准, 测量, 量具, 程度, 范围, 限度, 分寸, 措施, 方法； vt. 测量, 测度, 估量, 权衡, 调节, 拿(自己或自己的力量等)作较量",,cet6|mens,mens,measured|measures|measuring,941,,
dimension,dai'menʃәn,,"n. 尺寸, 次元, 面积, 维数； vt. 标出尺寸",,cet6|mens,mens,dimensioned|dimensioning|dimensions,2420,,
immense,i'mens,,"a. 极广大的, 无边的, 非常好的",,cet6|mens,mens,,5645,,
structure,'strʌktʃә,,"n. 结构, 构造, 建筑物； vt. 构成, 组织",,cet6|struct,struct,structured|structures|structuring,950,,
construction,kәn'strʌkʃәn,,"n. 建筑, 构造, 建筑物； [化] 施工",,cet6|struct,struct,constructions,1415,,
structural,'strʌktʃәrәl,,"a. 结构的, 建筑的； [医] 结构的",,cet6|struct,struct,,3829,,
instruct,in'strʌkt,,"vt. 教, 教育, 命令, 通知； [法] 托办, 指导, 指示",,cet6|struct,struct,instructed|instructing|instructs,4243,,
destructive,di'strʌktiv,,"a. 毁灭性的, 破坏的, 有害的； [医] 破坏的, 毁坏的",,cet6|struct,struct,,5818,,
affect,ә'fekt,,"vt. 影响, 感动, 假装, 模仿, 爱好, 倾向于； n. 自觉感情",,cet6|fect,fect,affected|affecting|affects,963,,
affection,ә'fekʃәn,,"n. 影响, 病, 喜爱, 情感, 倾向； [医] 疾患, 病变, 病; 感情",,cet6|fect,fect,affections,5137,,
infect,in'fekt,,"vt. 传染, 感染； [医] 传染, 感染",,cet6|fect,fect,infected|infecting|infects,5200,,
defect,di'fekt,,"n. 缺点； [医] 缺损, 缺陷",,cet6|fect,fect,defected|defecting|defects,5946,,
perfection,pә'fekʃәn,,"n. 完美, 完成, 极端； [经] 完整性",,cet6|fect,fect,perfections,6505,,
institution,.insti'tju:ʃәn,,"n. 机构, 惯例, 制度； [医] 机关, 机构, 设施",,cet6|stit,stit,institutions,987,,
destination,.desti'neiʃәn,,"n. 目的地, 目标, 目的； [计] 目的文件, 目的单元",,cet6|stit,stit,destinations,3883,,
constituent,kәn'stitjuәnt,,"n. 成分, 选民, 构成物； a. 构成的, 组织的, 选举的",,cet6|stit,stit,constituents,5746,,
stitch,stitʃ,,"n. 一针, 疼痛, 针法, 碎布条, 针脚； v. 缝, 缝合, 装订",,cet6|stit,stit,stitched|stitches|stitching,9743,,
superstition,.sju:pә'stiʃәn,,n. 迷信； [法] 迷信,,cet6|stit,stit,superstitions,11572,,
obstinate,'ɒbstinit,,"a. 倔强的, 顽固的, 不让步的",,cet6|stit,stit,,21852,,
property,'prɒpәti,,"n. 财产, 所有权, 性质, 属性； [计] 属性",,cet6|propri,propri,properties,993,,
appropriate,ә'prәupriәt,,"a. 适当的； [经] 适当的, 拨出, 占用",,cet6|propri,propri,appropriated|appropriates|appropriating,1493,,
proper,'prɒpә,,"a. 适当的, 固有的, 高尚的, 专属的； adv. 完全地, 彻底地",,cet6|propri,propri,,2058,,
reflect,ri'flekt,,"vt. 反射, 反映, 招致, 深思； vi. 被反射, 映出, 深思, 考虑, 指责",,cet6|flect,flect,reflected|reflecting|reflects,1004,,
deflect,di'flekt,,"vt. 转移, 使偏斜； vi. 偏斜",,cet6|flect,flect,deflected|deflecting|deflects,9591,,
exist,ig'zist,,"vi. 存在, 生存, 发生",,cet6|sist,sist,existed|existing|exists,1016,,
insist,in'sist,,"v. 坚持, 坚决主张, 强调",,cet6|sist,sist,insisted|insisting|insists,1359,,
consist,kәn'sist,,"vi. 组成, 存在于, 一致",,cet6|sist,sist,consisted|consisting|consists,2190,,
resist,ri'zist,,"v. 抵抗, 耐得住, 抵制, 反抗； n. 防染材料",,cet6|sist,sist,resisted|resisting|resists,2470,,
assist,ә'sist,,"n. 帮助, 协助； vt. 帮助, 促进",,cet6|sist,sist,assisted|assisting|assists,2475,,
persist,pә'sist,,"vi. 坚持, 固执, 持续, 坚称； [经] 持续",,cet6|sist,sist,persisted|persisting|persists,4351,,
generation,.dʒenә'reiʃәn,,"n. 一代, 一世, 产生； [医] 生殖, 世代",,cet6|gen,gen,generations,1026,,
gentle,'dʒentl,,"a. 温和的, 文雅的",,cet6|gen,gen,gentled|gentles|gentling,3393,,
