term,phonetic,definition,translation,example,tags,rootKey,derivatives,frq,pos,mnemonic
impression,im'preʃәn,,"n. 印象, 意念, 盖印, 印记, 印数, 底色, 效果； [医] 压迹, 印模, 印象, 影响",,cet4|press,press,impressions,2537,,
compress,kәm'pres,,"vt. 压缩, 压紧； vi. 受压缩小",,cet4|press,press,compressed|compresses|compressing,9510,,
accept,әk'sept,,"vt. 接受, 承认, 同意, 相信, 赞成, 承担, 承兑, 采纳, 接纳, 容忍； vi. 同意",,cet4|cept,cept,accepted|accepting|accepts,766,,
concept,'kɒnsept,,"n. 观念, 概念； [医] 概念",,cet4|cept,cept,concepts,1158,,
exception,ik'sepʃәn,,"n. 例外, 除外, 异议； [计] 例外; 异常",,cet4|cept,cept,exceptions,2401,,
acceptable,әk'septәbl,,"a. 可接受的, 合意的, 可忍受的",,cet4|cept,cept,,3415,,
reception,ri'sepʃәn,,"n. 接待, 接受, 招待会； [医] 接受, 感受",,cet4|cept,cept,receptions,3944,,
identify,ai'dentifai,,"vt. 识别, 认为...等同于, 确定, 使参与； vi. 一致, 认同",,cet4|iden,iden,identified|identifies|identifying,770,,
identity,ai'dentiti,,"n. 身份, 相同, 一致, 特性, 恒等式； [计] (打)标记, 标识",,cet4|iden,iden,identities,1322,,
identification,ai.dentifi'keiʃәn,,"n. 识别, 身份证明, 认同； [化] 鉴定; 鉴别; 鉴别法; 认证",,cet4|iden,iden,identifications,3289,,
identical,ai'dentikәl,,"a. 同一的, 恒等的, 完全相同的； [医] 同一的, 同等的",,cet4|iden,iden,,3822,,
determine,di'tә:min,,"v. 决定, 决心",,cet4|termin,termin,determined|determines|determining,773,,
terminal,'tә:minәl,,"n. 终端机, 终点, 末端, 极限, 终点站； a. 终点的, 定期的, 致死的, 结尾的, 末端的, 晚期的",,cet4|termin,termin,terminals,5777,,
success,sәk'ses,,"n. 成功, 成就, 胜利",,cet4|cess,cess,successes,777,,
ancestor,'ænsestә,,"n. 祖先, 祖宗",,cet4|cess,cess,ancestors,4137,,
excess,ik'ses,,"n. 过度, 剩于, 超过, 超额； a. 过量的, 额外的",,cet4|cess,cess,excesses,5741,,
argue,'ɑ:gju,,"vi. 提出理由, 争论, 辩论； vt. 主张, 辩论, 证明, 说服",,cet4|argu,argu,argued|argues|arguing,778,,
argument,'ɑ:gjumәnt,,"n. 争论, 论证, 论据, 自变量； [计] 参数",,cet4|argu,argu,arguments,1185,,
particularly,pә'tikjjlәli,,"adv. 特别, 格外, 尤其, 详细地, 细致地",,cet4|part,part,,781,,
particular,pә'tikjulә,,"n. 一项(或条、点), 个别项目, 详细说明； a. 特别的, 独有的, 挑剔的, 详尽的",,cet4|part,part,,948,,
partner,'pɑ:tnә,,"n. 合伙人, 股东, 伙伴, 伴侣； vt. 与...合伙, 组成一对",,cet4|part,part,partnered|partnering|partners,1048,,
apartment,ә'pɑ:tmәnt,,"n. 房间, 公寓",,cet4|part,part,apartments,1273,,
participate,pɑ:'tisipeit,,"vi. 参加, 分享, 参与, 带有； vt. 分享, 分担",,cet4|part,part,participated|participates|participating,1482,,
portion,'pɒ:ʃәn,,"n. 部分, 一份, 命运, 嫁妆； vt. 分配, 给...嫁妆",,cet4|part,part,portioned|portioning|portions,2178,,
partly,'pɑ:tli,,"adv. 部分地, 在一定程度上",,cet4|part,part,,2824,,
particle,'pɑ:tikl,,"n. 颗粒, 粒子, 质点, 极小量； [化] 粒子; 质点",,cet4|part,part,particles,3683,,
partially,'pɑ:ʃәli,,"adv. 部分地, 一部分地, 不公平地",,cet4|part,part,,4379,,
partial,'pɑ:ʃәl,,"a. 部分的, 偏袒的, 偏爱的； n. 分音",,cet4|part,part,partials,4546,,
depart,di'pɑ:t,,"vi. 离开, 出发, 背离, 违反, 去世",,cet4|part,part,departed|departing|departs,4829,,
character,'kærәktә,,"n. 个性, 字符, 人物, 性质, 品格, 资格； [计] 字符",,cet4|char,char,charactered|charactering|characters,786,,
charge,tʃɑ:dʒ,,"n. 指控, 费用, 冲锋, 电荷, 炸药, 主管, 被托管人, 命令； vt. 控诉, 加罪于, 使充满, 使充电, 使承担",,cet4|char,char,charged|charges|charging,923,,
characteristic,.kærәktә'ristik,,"n. 特性, 特征, 特色； a. 特性的, 特有的, 有特色的",,cet4|char,char,characteristics,2032,,
characterize,'kærәktәraiz,,"vt. 描绘...的特性, 刻划...的性格",,cet4|char,char,characterized|characterizes|characterizing,2859,,
charity,'tʃæriti,,"n. 慈悲, 博爱, 慈善团体, 施舍； [法] 宽大, 宽恕, 慈善机关",,cet4|char,char,charities,3287,,
discharge,dis'tʃɑ:dʒ,,"vt. 卸下, 放出, 解雇, 拔染, 履行, 放电； vi. 卸货, 流出",,cet4|char,char,discharged|discharges|discharging,6214,,
physical,'fizikl,,"a. 身体的, 物质的, 自然的, 物理学的, 好色的； n. 体格检查",,cet4|physi,physi,,802,,
physician,fi'ziʃәn,,"n. 医师, 内科医师, 解除痛苦者； [医] 主治医师",,cet4|physi,physi,physicians,2041,,
physics,'fiziks,,"n. 物理学, 物理过程, 物理现象； [化] 物理; 物理学",,cet4|physi,physi,,3417,,
physicist,'fizisist,,"n. 物理学家, 机械唯物论者, 自然科学家； [医] 菲西克氏手术(虹膜圆片切除)",,cet4|physi,physi,physicists,5568,,
standard,'stændәd,,"n. 标准, 规格, 旗, 军旗, 本位； a. 标准的, 合规格的",,cet4|sta,sta,standards,806,,
establish,i'stæbliʃ,,"vt. 建立, 确立, 制定； vi. 移植生长",,cet4|sta,sta,established|establishes|establishing,896,,
constant,'kɒnstәnt,,"n. 常数, 恒量； a. 不变的, 一定的, 时常的",,cet4|sta,sta,constants,2386,,
stability,stә'biliti,,"n. 安定, 稳定性, 坚实, 巩固； [化] 稳定性",,cet4|sta,sta,stabilities,2962,,
obstacle,'ɒbstәkl,,"n. 障碍, 妨害物, 阻碍",,cet4|sta,sta,obstacles,3569,,
benefit,'benifit,,n. 利益； vt. 有益于,,cet4|bene,bene,benefited|benefiting|benefits,812,,
beneath,bi'ni:θ,,prep. 在...下方； adv. 在...下方,,cet4|bene,bene,,1977,,
beneficial,.beni'fiʃәl,,"a. 有益的, 受益的； [经] 有使用权的, 可享利益的",,cet4|bene,bene,,4991,,
section,'sekʃәn,,"n. 区段, 部分, 区域, 节, 截面, 处, 科, 区, 扇区； vt. 把...分段, 把...切片",,cet4|sect,sect,sectioned|sectioning|sections,818,,
insect,'insekt,,"n. 昆虫, 卑鄙的人； [医] 昆虫",,cet4|sect,sect,insects,3405,,
operation,.ɒpә'reiʃәn,,"n. 操作, 动作, 手术, 运算, 作用, 业务； [计] 运算",,cet4|oper,oper,operations,826,,
operate,'ɒpәreit,,"v. 操作, 运转, 动手术, 活动",,cet4|oper,oper,operated|operates|operating,1309,,
operator,'ɒpәreitә,,"n. 操作员, 行家, 经纪人, 算子, 运算符； [计] 运算符",,cet4|oper,oper,operators,3210,,
opera,'ɒpәrә,,n. 歌剧,,cet4|oper,oper,operas,3851,,
operational,.ɒpә'reiʃәnl,,"a. 操作的, 运作的； [法] 操作上的, 业务上的, 可起作用的",,cet4|oper,oper,,6134,,
compare,kәm'pєә,,"vt. 比较, 比喻, 对照； vi. 相比",,cet4|compar,compar,compared|compares|comparing,831,,
comparison,kәm'pærisn,,"n. 比较, 对照, 比喻； [经] 比较, 对比",,cet4|compar,compar,comparisons,2166,,
comparable,'kɒmpәrәbl,,"a. 可比较的, 比得上的",,cet4|compar,compar,,4639,,
comparatively,kәm'pærәtivli,,"adv. 比较地, 相对地",,cet4|compar,compar,,10073,,
various,'vєәriәs,,"a. 不同的, 各种的, 多方面的, 许多的, 个别的, 杂色的； [法] 不同的, 种种的, 各式各样的",,cet4|vari,vari,,859,,
variable,'vєәriәbl,,"n. 易变的事物, 变数, 可变物, 变量； a. 可变的, 不定的, 易变的, 变量的",,cet4|vari,vari,variables,1862,,
variation,.vєәri'eiʃәn,,"n. 变更, 变化, 变种, 变奏； [医] 变异, 变易; 变度",,cet4|vari,vari,variations,2927,,
executive,ig'zekjutiv,,"n. 执行部门, 执行委员会, 执行者, 经理主管人员； a. 执行的, 善于执行的, 善于经营的",,cet4|ecu,ecu,executives,863,,
execute,'eksikju:t,,"vt. 执行, 实行, 完成, 处死, 制成； [计] 执行",,cet4|ecu,ecu,executed|executes|executing,3642,,
claim,kleim,,"n. 要求, 要求权, 断言, 权利； vt. 要求, 认领, 主张",,cet4|claim,claim,claimed|claiming|claims,874,,
proclaim,prә'kleim,,"vt. 宣布, 公告, 宣言, 表明, 赞扬； [法] 宣布, 宣告, 公布",,cet4|claim,claim,proclaimed|proclaiming|proclaims,4454,,
exclaim,iks'kleim,,"v. 大叫, 呼喊, 大声叫",,cet4|claim,claim,exclaimed|exclaiming|exclaims,6297,,
memory,'memәri,,"n. 记忆, 记忆力, 回忆, 纪念, 存储； n. 内存",,cet4|memor,memor,memories,891,,
memorial,mi'mɒ:riәl,,"n. 纪念物, 请愿书； a. 记念的, 记忆的",,cet4|memor,memor,memorials,4564,,
maintain,mein'tein,,"vt. 维持, 维修, 保持, 坚持, 供养, 主张； [化] 维修",,cet4|tain,tain,maintained|maintaining|maintains,922,,
obtain,әb'tein,,"vt. 获得, 达到； vi. 流行, 得到公认",,cet4|tain,tain,obtained|obtaining|obtains,1595,,
retain,ri'tein,,"vt. 保持, 保有, 留住, 记得, 付定金聘请； [经] 保留, 留存",,cet4|tain,tain,retained|retaining|retains,2724,,
entertain,.entә'tein,,"vt. 娱乐, 招待, 怀抱； vi. 款待",,cet4|tain,tain,entertained|entertaining|entertains,4949,,
traditional,trә'diʃәnl,,"a. 传统的, 惯例的； [经] 传统的, 惯例的",,cet4|trad,trad,,925,,
traitor,'treitә,,"n. 叛逆者, 叛国者； [法] 叛徒, 叛逆, 背信者",,cet4|trad,trad,traitors,9963,,
reveal,ri'vi:l,,"vt. 露出, 显示, 透露, 揭露, 泄露, (神)启示； n. 窗侧, 门侧",,cet4|vel,vel,revealed|revealing|reveals,927,,
veil,veil,,"n. 面纱, 面罩, 借口, 幕, 帐, 遮蔽物； vt. 戴面纱, 隐藏, 遮蔽, 掩饰",,cet4|vel,vel,veiled|veiling|veils,7300,,
apply,ә'plai,,"vt. 涂, 应用； vi. 申请, 适用",,cet4|pli,pli,applied|applies|applying,938,,
reply,ri'plai,,"n. 答复, 回答, 答辩； vi. 答复, 回答, 回击, 反响, 答辩",,cet4|pli,pli,replied|replies|replying,2219,,
imply,im'plai,,"vt. 暗示, 意味； [计] 隐含",,cet4|pli,pli,implied|implies|implying,2796,,
measure,'meʒә,,"n. 尺寸, 量度器, 量度标准, 测量, 量具, 程度, 范围, 限度, 分寸, 措施, 方法； vt. 测量, 测度, 估量, 权衡, 调节, 拿(自己或自己的力量等)作较量",,cet4|mens,mens,measured|measures|measuring,941,,
dimension,dai'menʃәn,,"n. 尺寸, 次元, 面积, 维数； vt. 标出尺寸",,cet4|mens,mens,dimensioned|dimensioning|dimensions,2420,,
immense,i'mens,,"a. 极广大的, 无边的, 非常好的",,cet4|mens,mens,,5645,,
structure,'strʌktʃә,,"n. 结构, 构造, 建筑物； vt. 构成, 组织",,cet4|struct,struct,structured|structures|structuring,950,,
construction,kәn'strʌkʃәn,,"n. 建筑, 构造, 建筑物； [化] 施工",,cet4|struct,struct,constructions,1415,,
structural,'strʌktʃәrәl,,"a. 结构的, 建筑的； [医] 结构的",,cet4|struct,struct,,3829,,
instruct,in'strʌkt,,"vt. 教, 教育, 命令, 通知； [法] 托办, 指导, 指示",,cet4|struct,struct,instructed|instructing|instructs,4243,,
destructive,di'strʌktiv,,"a. 毁灭性的, 破坏的, 有害的； [医] 破坏的, 毁坏的",,cet4|struct,struct,,5818,,
affect,ә'fekt,,"vt. 影响, 感动, 假装, 模仿, 爱好, 倾向于； n. 自觉感情",,cet4|fect,fect,affected|affecting|affects,963,,
affection,ә'fekʃәn,,"n. 影响, 病, 喜爱, 情感, 倾向； [医] 疾患, 病变, 病; 感情",,cet4|fect,fect,affections,5137,,
infect,in'fekt,,"vt. 传染, 感染； [医] 传染, 感染",,cet4|fect,fect,infected|infecting|infects,5200,,
defect,di'fekt,,"n. 缺点； [医] 缺损, 缺陷",,cet4|fect,fect,defected|defecting|defects,5946,,
institution,.insti'tju:ʃәn,,"n. 机构, 惯例, 制度； [医] 机关, 机构, 设施",,cet4|stit,stit,institutions,987,,
destination,.desti'neiʃәn,,"n. 目的地, 目标, 目的； [计] 目的文件, 目的单元",,cet4|stit,stit,destinations,3883,,
stitch,stitʃ,,"n. 一针, 疼痛, 针法, 碎布条, 针脚； v. 缝, 缝合, 装订",,cet4|stit,stit,stitched|stitches|stitching,9743,,
property,'prɒpәti,,"n. 财产, 所有权, 性质, 属性； [计] 属性",,cet4|propri,propri,properties,993,,
appropriate,ә'prәupriәt,,"a. 适当的； [经] 适当的, 拨出, 占用",,cet4|propri,propri,appropriated|appropriates|appropriating,1493,,
proper,'prɒpә,,"a. 适当的, 固有的, 高尚的, 专属的； adv. 完全地, 彻底地",,cet4|propri,propri,,2058,,
exist,ig'zist,,"vi. 存在, 生存, 发生",,cet4|sist,sist,existed|existing|exists,1016,,
insist,in'sist,,"v. 坚持, 坚决主张, 强调",,cet4|sist,sist,insisted|insisting|insists,1359,,
consist,kәn'sist,,"vi. 组成, 存在于, 一致",,cet4|sist,sist,consisted|consisting|consists,2190,,
resist,ri'zist,,"v. 抵抗, 耐得住, 抵制, 反抗； n. 防染材料",,cet4|sist,sist,resisted|resisting|resists,2470,,
assist,ә'sist,,"n. 帮助, 协助； vt. 帮助, 促进",,cet4|sist,sist,assisted|assisting|assists,2475,,
persist,pә'sist,,"vi. 坚持, 固执, 持续, 坚称； [经] 持续",,cet4|sist,sist,persisted|persisting|persists,4351,,
generation,.dʒenә'reiʃәn,,"n. 一代, 一世, 产生； [医] 生殖, 世代",,cet4|gen,gen,generations,1026,,
gentle,'dʒentl,,"a. 温和的, 文雅的",,cet4|gen,gen,gentled|gentles|gentling,3393,,
notice,'nәutis,,"n. 注意, 布告, 通知, 预告, 短评； vt. 注意, 通知, 评论, 提及, 关注",,cet4|not,not,noticed|notices|noticing,1044,,
notion,'nәuʃәn,,"n. 概念, 观念, 想法, 打算, 别致的小东西； [经] 概念, 打算, 想法",,cet4|not,not,notions,1714,,
notify,'nәutifai,,"vt. 通知, 通告, 报告； [计] 通知",,cet4|not,not,notified|notifies|notifying,6111,,
civil,'sivәl,,"a. 市民的, 公民的, 有礼貌的； [法] 公民的, 国民的, 民用的",,cet4|civ,civ,,1050,,
civilization,si.vilai'zeiʃәn,,"n. 文明, 教化； [法] 文明, 文化, 文明国家的总称",,cet4|civ,civ,civilizations,3459,,
capital,'kæpitәl,,"n. 首都, 大写字母, 资本； a. 首都的, 重要的",,cet4|capit,capit,capitals,1061,,
captain,'kæptin,,"n. 船长, 指挥官, 海军上校, 首领； vt. 率领, 指挥",,cet4|capit,capit,captained|captaining|captains,3347,,
victim,'viktim,,"n. 受害人, 牺牲者, 牺牲品； [法] 受害人, 被害人, 遭难者",,cet4|vict,vict,victims,1063,,
victory,'viktәri,,"n. 胜利, 战胜, 克服",,cet4|vict,vict,victories,1463,,
victorious,vik'tɔ:riәs,,"a. 胜利的, 得胜的, 战胜的",,cet4|vict,vict,,11574,,
relate,ri'leit,,"vt. 讲, 叙述, 使互相关联； vi. 有关, 符合, 相处得好",,cet4|lat,lat,related|relates|relating,1080,,
translation,træns'leiʃәn,,"n. 翻译, 译文, 转化, 调任, 平移, 转译； [计] 转换",,cet4|lat,lat,translations,4290,,
debate,di'beit,,"n. 辩论, 讨论； v. 争论, 辩论",,cet4|bat,bat,debated|debates|debating,1082,,
battle,'bætl,,n. 战役； v. 战斗,,cet4|bat,bat,battled|battles|battling,1199,,
battery,'bætәri,,"n. 电池, 殴打； [化] 蓄电池",,cet4|bat,bat,batteries,3193,,
admit,әd'mit,,"vt. 承认, 接受, 允许进入, 容许； vi. 开向, 容许, 承认",,cet4|miss,miss,admits|admitted|admitting,1089,,
mission,'miʃәn,,"n. 任务, 代表团, 使命, 传教团； vt. 派遣, 向...传教",,cet4|miss,miss,missions,1095,,
promise,'prɒmis,,"n. 诺言, 约定的事情, 有指望； vt. 允诺, 约定, 预示",,cet4|miss,miss,promised|promises|promising,1438,,
commitment,kә'mitmәnt,,"n. 委托, 交押, 承担义务, 赞助； [医] 院禁",,cet4|miss,miss,commitments,1616,,
missile,'misail,,"n. 发射物, 导弹, 飞弹, 火箭； a. 可发射的",,cet4|miss,miss,missiles,2367,,
commission,kә'miʃәn,,"n. 委任状, 任官令, 所委职责, 佣金, 犯, 委托, 所托之事； vt. 委任, 委托制作, 使服役",,cet4|miss,miss,commissioned|commissioning|commissions,2379,,
missing,'misiŋ,,"a. 不见的, 缺少的； [法] 行踪不明的, 失踪的, 遗失的",,cet4|miss,miss,i|miss|missing,3499,,
compromise,'kɒmprәmaiz,,"n. 妥协, 折中, 折中方案, 和解； vi. 妥协处理",,cet4|miss,miss,compromised|compromises|compromising,3751,,
transmit,træns'mit,,"vt. 传输, 传染, 传达, 遗传, 发射, 传播； vi. 发射信号, 留传下来",,cet4|miss,miss,transmits|transmitted|transmitting,4836,,
emit,i'mit,,"vt. 发出, 放射, 发表(意见等), 散发, 发行； [化] 放射",,cet4|miss,miss,emits|emitted|emitting,6273,,
messenger,'mesindʒә,,"n. 报信者, 使者； [经] 使者, 送信者, 通信员",,cet4|miss,miss,messengers,6537,,
senior,'si:njә,,"n. 年长者, 资深者, 毕业班学生； a. 年长的, 高级的, 资深的",,cet4|sen,sen,seniors,1090,,
senate,'senit,,"n. 参议院, 立法机构, 评议会",,cet4|sen,sen,senates,1111,,
assume,ә'sju:m,,"vt. 假定, 承担, 呈现； vi. 装腔作势, 僭越",,cet4|sum,sum,assumed|assumes|assuming,1091,,
consume,kәn'sju:m,,"vt. 消耗, 消费, 消灭； vi. 耗尽, 毁灭",,cet4|sum,sum,consumed|consumes|consuming,3006,,
resume,ri'zju:m,,"vt. 重新开始, 取回, 恢复； vi. 再开始",,cet4|sum,sum,resumed|resumes|resuming,3780,,
suffer,'sʌfә,,"vt. 遭受, 经历, 忍受； vi. 受痛苦, 受损害",,cet4|fer,fer,suffered|suffering|suffers,1099,,
refer,ri'fә:,,"vt. 提交, 归诸于, 把...提交, 使求助于； vi. 提到, 涉及, 查阅, 查询, 咨询",,cet4|fer,fer,referred|referring|refers,1156,,
reference,'refәrәns,,"n. 参考, 索引, 参照； vt. 给...加上参考资料",,cet4|fer,fer,referenced|references|referencing,1904,,
transfer,træns'fә:,,"n. 迁移, 移动, 传递, 转让, 转移, 过户, 汇兑, 换车； vt. 使转移, 调转, 调任, 改变, 传递, 转让",,cet4|fer,fer,transferred|transferring|transfers,2315,,
fertile,'fә:tail,,"a. 可繁殖的, 肥沃的, 生产多的； [医] 能生育的",,cet4|fer,fer,,7458,,
