term,phonetic,definition,translation,example,tags,rootKey,derivatives,frq,pos,mnemonic
series,'siәri:z,,"n. 串联, 序列, 连续, 系列, 丛书, 套, 级数, 组； [计] 系列",,ky|ser,ser,,718,,
serial,'siәriәl,,"n. 分期连载作品, 连载小说； a. 连续的, 一连串的, 连载的, 分期偿还的",,ky|ser,ser,serialled|serials,6852,,
significant,sig'nifikәnt,,"a. 重要的, 有效的, 有含义的, 暗示的, 值得注意的",,ky|sign,sign,,719,,
signal,'signl,,"n. 信号, 暗号, 近因, 导火线； vt. 向...作信号, 标志, 用信号通知",,ky|sign,sign,signalled|signalling|signals,2078,,
significance,sig'nifikәns,,"n. 重要性, 意义, 意味； [计] 有效; 有效性",,ky|sign,sign,significances,2937,,
assignment,ә'sainmәnt,,"n. 分配, 功课, 任务, 转让, 归因, 陈述； [计] 赋值",,ky|sign,sign,assignments,3128,,
signature,'signәtʃә,,"n. 签字, 识别标志, 调号； [计] 签名附件",,ky|sign,sign,signatures,3773,,
designate,'dezigneit,,"vt. 指定, 指明, 称呼； a. 已选出而未上任的",,ky|sign,sign,designated|designates|designating,5240,,
signify,'signifai,,"vt. 象征, 预示； vi. 要紧, 重要",,ky|sign,sign,signified|signifies|signifying,6690,,
response,ri'spɒns,,"n. 反应, 回答, 响应； [计] 应答",,ky|spons,spons,responses,725,,
responsible,ri'spɒnsәbl,,"a. 有责任的, 负责的, 责任重大的； [法] 应负责任的, 有责任的, 能履行责任的",,ky|spons,spons,,1365,,
sponsor,'spɒnsә,,"n. 保证人, 赞助者, 发起者, 倡议者, 教父； vt. 发起, 赞助, 倡议",,ky|spons,spons,sponsored|sponsoring|sponsors,3453,,
factor,'fæktә,,"n. 因素, 因数, 系数, 基因, 代理人； [计] 因式",,ky|fac,fac,factored|factoring|factors,729,,
faculty,'fækәlti,,"n. 才能, 能力, 全体教员, (大学的)系； [医] 能力, [大学]院系",,ky|fac,fac,faculties,1985,,
facilitate,fә'siliteit,,"vt. 使容易, 促进, 帮助； [法] 使容易, 使便利, 推进",,ky|fac,fac,facilitated|facilitates|facilitating,3568,,
artist,'ɑ:tist,,"n. 艺术家, 画家",,ky|art,art,artists,736,,
artificial,.ɑ:ti'fiʃәl,,"a. 人造的, 假的, 非原地产的； [医] 人工的, 人造的, 伟牟",,ky|art,art,artificials,4003,,
career,kә'riә,,"n. 事业, 生涯, 成功； [法] 职业, 专业, 履历",,ky|caric,caric,careered|careering|careers,741,,
carriage,'kæridʒ,,"n. 马车, 客车, 举止, 运输； [经] 搬运费, 运费",,ky|caric,caric,carriages,6534,,
central,'sentrәl,,"a. 中央的, 重要的； [医] 中央的, 中心的, 中枢的",,ky|centr,centr,,743,,
eccentric,ik'sentrik,,"n. 怪人, 偏心圆； a. 古怪的, 反常的, 不同圆心的",,ky|centr,centr,eccentrics,8531,,
individual,.indi'vidʒuәl,,"n. 人, 个人, 个体； a. 个别的, 个人的, 独特的",,ky|divid,divid,individuals,762,,
device,di'vais,,"n. 装置, 设计, 策略, 发明物, 设备； [计] 设备; DOS内部命令:该命令要求DOS安装一个设备驱动程序",,ky|divid,divid,devices,1507,,
division,di'viʒәn,,"n. 分, 分开, 除法, 部门(如部、处、系等), 师； [计] 部分",,ky|divid,divid,divisions,1849,,
divide,di'vaid,,"vi. 分开, 分配, 分裂； vt. 分, 分开, 分裂, 除",,ky|divid,divid,divided|divides|dividing,1942,,
devise,di'vaiz,,"vt. 设计, 发明, 图谋, 遗赠给； n. 遗赠",,ky|divid,divid,devised|devises|devising,4960,,
dividend,'dividend,,"n. 被除数, 股利； [计] 被除数",,ky|divid,divid,dividends,5827,,
quality,'kwɒlәti,,"n. 品质, 特性, 才能, 质量； a. 优质的",,ky|qual,qual,qualities,764,,
qualify,'kwɒlifai,,"vi. 取得资格, 有资格； vt. 使有资格, 使合格, 限定, 限制, 准予",,ky|qual,qual,qualified|qualifies|qualifying,3049,,
qualification,.kwɒlifi'keiʃәn,,"n. 资格, 条件, 限制； [计] 限定",,ky|qual,qual,qualifications,6828,,
qualitative,'kwɒlitәtiv,,"a. 性质的, 质的, 定性的",,ky|qual,qual,,7101,,
pressure,'preʃә,,"n. 压, 榨, 按, 强制, 压力, 压迫, 压强； vt. 迫使, 使增压, 密封",,ky|press,press,pressured|pressures|pressuring,765,,
impression,im'preʃәn,,"n. 印象, 意念, 盖印, 印记, 印数, 底色, 效果； [医] 压迹, 印模, 印象, 影响",,ky|press,press,impressions,2537,,
compress,kәm'pres,,"vt. 压缩, 压紧； vi. 受压缩小",,ky|press,press,compressed|compresses|compressing,9510,,
accept,әk'sept,,"vt. 接受, 承认, 同意, 相信, 赞成, 承担, 承兑, 采纳, 接纳, 容忍； vi. 同意",,ky|cept,cept,accepted|accepting|accepts,766,,
concept,'kɒnsept,,"n. 观念, 概念； [医] 概念",,ky|cept,cept,concepts,1158,,
exception,ik'sepʃәn,,"n. 例外, 除外, 异议； [计] 例外; 异常",,ky|cept,cept,exceptions,2401,,
reception,ri'sepʃәn,,"n. 接待, 接受, 招待会； [医] 接受, 感受",,ky|cept,cept,receptions,3944,,
susceptible,sә'septәbl,,"a. 易受影响的, 易感动的, 容许...的； [法] 易感的, 易受影响的, 容许",,ky|cept,cept,susceptibles,7030,,
identify,ai'dentifai,,"vt. 识别, 认为...等同于, 确定, 使参与； vi. 一致, 认同",,ky|iden,iden,identified|identifies|identifying,770,,
identity,ai'dentiti,,"n. 身份, 相同, 一致, 特性, 恒等式； [计] (打)标记, 标识",,ky|iden,iden,identities,1322,,
identification,ai.dentifi'keiʃәn,,"n. 识别, 身份证明, 认同； [化] 鉴定; 鉴别; 鉴别法; 认证",,ky|iden,iden,identifications,3289,,
identical,ai'dentikәl,,"a. 同一的, 恒等的, 完全相同的； [医] 同一的, 同等的",,ky|iden,iden,,3822,,
determine,di'tә:min,,"v. 决定, 决心",,ky|termin,termin,determined|determines|determining,773,,
terminal,'tә:minәl,,"n. 终端机, 终点, 末端, 极限, 终点站； a. 终点的, 定期的, 致死的, 结尾的, 末端的, 晚期的",,ky|termin,termin,terminals,5777,,
terminate,'tә:mineit,,"a. 有结尾的, (可)结束的； vi. 结束, 终止, 满期",,ky|termin,termin,terminated|terminates|terminating,7189,,
success,sәk'ses,,"n. 成功, 成就, 胜利",,ky|cess,cess,successes,777,,
ancestor,'ænsestә,,"n. 祖先, 祖宗",,ky|cess,cess,ancestors,4137,,
concession,kәn'seʃәn,,"n. 特许, 让步, 认可； [经] 核准, 许可, 特殊(权)",,ky|cess,cess,concessions,5001,,
excess,ik'ses,,"n. 过度, 剩于, 超过, 超额； a. 过量的, 额外的",,ky|cess,cess,excesses,5741,,
argue,'ɑ:gju,,"vi. 提出理由, 争论, 辩论； vt. 主张, 辩论, 证明, 说服",,ky|argu,argu,argued|argues|arguing,778,,
argument,'ɑ:gjumәnt,,"n. 争论, 论证, 论据, 自变量； [计] 参数",,ky|argu,argu,arguments,1185,,
indicate,'indikeit,,"vt. 显示, 象征, 指示, 指出； [医] 指示",,ky|dicat,dicat,indicated|indicates|indicating,785,,
dedicate,'dedikeit,,"vt. 献出, 贡献",,ky|dicat,dicat,dedicated|dedicates|dedicating,3799,,
character,'kærәktә,,"n. 个性, 字符, 人物, 性质, 品格, 资格； [计] 字符",,ky|char,char,charactered|charactering|characters,786,,
charge,tʃɑ:dʒ,,"n. 指控, 费用, 冲锋, 电荷, 炸药, 主管, 被托管人, 命令； vt. 控诉, 加罪于, 使充满, 使充电, 使承担",,ky|char,char,charged|charges|charging,923,,
characteristic,.kærәktә'ristik,,"n. 特性, 特征, 特色； a. 特性的, 特有的, 有特色的",,ky|char,char,characteristics,2032,,
characterize,'kærәktәraiz,,"vt. 描绘...的特性, 刻划...的性格",,ky|char,char,characterized|characterizes|characterizing,2859,,
charity,'tʃæriti,,"n. 慈悲, 博爱, 慈善团体, 施舍； [法] 宽大, 宽恕, 慈善机关",,ky|char,char,charities,3287,,
charter,'tʃɑ:tә,,"n. 特许状, 执照, 宪章； vt. 特许, 发给特许执照",,ky|char,char,chartered|chartering|charters,4386,,
discharge,dis'tʃɑ:dʒ,,"vt. 卸下, 放出, 解雇, 拔染, 履行, 放电； vi. 卸货, 流出",,ky|char,char,discharged|discharges|discharging,6214,,
physical,'fizikl,,"a. 身体的, 物质的, 自然的, 物理学的, 好色的； n. 体格检查",,ky|physi,physi,,802,,
physician,fi'ziʃәn,,"n. 医师, 内科医师, 解除痛苦者； [医] 主治医师",,ky|physi,physi,physicians,2041,,
physics,'fiziks,,"n. 物理学, 物理过程, 物理现象； [化] 物理; 物理学",,ky|physi,physi,,3417,,
physicist,'fizisist,,"n. 物理学家, 机械唯物论者, 自然科学家； [医] 菲西克氏手术(虹膜圆片切除)",,ky|physi,physi,physicists,5568,,
physiological,.fiziә'lɒdʒikl,,"a. 生理学的, 生理学上的, 生理机能的； [医] 生理学的, 生理的",,ky|physi,physi,,8058,,
standard,'stændәd,,"n. 标准, 规格, 旗, 军旗, 本位； a. 标准的, 合规格的",,ky|sta,sta,standards,806,,
establish,i'stæbliʃ,,"vt. 建立, 确立, 制定； vi. 移植生长",,ky|sta,sta,established|establishes|establishing,896,,
constant,'kɒnstәnt,,"n. 常数, 恒量； a. 不变的, 一定的, 时常的",,ky|sta,sta,constants,2386,,
stability,stә'biliti,,"n. 安定, 稳定性, 坚实, 巩固； [化] 稳定性",,ky|sta,sta,stabilities,2962,,
obstacle,'ɒbstәkl,,"n. 障碍, 妨害物, 阻碍",,ky|sta,sta,obstacles,3569,,
benefit,'benifit,,n. 利益； vt. 有益于,,ky|bene,bene,benefited|benefiting|benefits,812,,
beneath,bi'ni:θ,,prep. 在...下方； adv. 在...下方,,ky|bene,bene,,1977,,
beneficial,.beni'fiʃәl,,"a. 有益的, 受益的； [经] 有使用权的, 可享利益的",,ky|bene,bene,,4991,,
benign,bi'nain,,"a. 善良的, 良性的； [医] 良性的",,ky|bene,bene,,6988,,
section,'sekʃәn,,"n. 区段, 部分, 区域, 节, 截面, 处, 科, 区, 扇区； vt. 把...分段, 把...切片",,ky|sect,sect,sectioned|sectioning|sections,818,,
sector,'sektә,,"n. 扇形, 部门, 部分, 函数尺, 象限仪, 段, 区段； vt. 把...分成扇形",,ky|sect,sect,sectors,1974,,
insect,'insekt,,"n. 昆虫, 卑鄙的人； [医] 昆虫",,ky|sect,sect,insects,3405,,
intersect,.intә'sekt,,"vt. 贯穿, 横穿； vi. 交错, 相交",,ky|sect,sect,intersected|intersecting|intersects,10941,,
operation,.ɒpә'reiʃәn,,"n. 操作, 动作, 手术, 运算, 作用, 业务； [计] 运算",,ky|oper,oper,operations,826,,
operate,'ɒpәreit,,"v. 操作, 运转, 动手术, 活动",,ky|oper,oper,operated|operates|operating,1309,,
operator,'ɒpәreitә,,"n. 操作员, 行家, 经纪人, 算子, 运算符； [计] 运算符",,ky|oper,oper,operators,3210,,
opera,'ɒpәrә,,n. 歌剧,,ky|oper,oper,operas,3851,,
operational,.ɒpә'reiʃәnl,,"a. 操作的, 运作的； [法] 操作上的, 业务上的, 可起作用的",,ky|oper,oper,,6134,,
compare,kәm'pєә,,"vt. 比较, 比喻, 对照； vi. 相比",,ky|compar,compar,compared|compares|comparing,831,,
comparison,kәm'pærisn,,"n. 比较, 对照, 比喻； [经] 比较, 对比",,ky|compar,compar,comparisons,2166,,
comparable,'kɒmpәrәbl,,"a. 可比较的, 比得上的",,ky|compar,compar,,4639,,
various,'vєәriәs,,"a. 不同的, 各种的, 多方面的, 许多的, 个别的, 杂色的； [法] 不同的, 种种的, 各式各样的",,ky|vari,vari,,859,,
variable,'vєәriәbl,,"n. 易变的事物, 变数, 可变物, 变量； a. 可变的, 不定的, 易变的, 变量的",,ky|vari,vari,variables,1862,,
variation,.vєәri'eiʃәn,,"n. 变更, 变化, 变种, 变奏； [医] 变异, 变易; 变度",,ky|vari,vari,variations,2927,,
executive,ig'zekjutiv,,"n. 执行部门, 执行委员会, 执行者, 经理主管人员； a. 执行的, 善于执行的, 善于经营的",,ky|ecu,ecu,executives,863,,
execute,'eksikju:t,,"vt. 执行, 实行, 完成, 处死, 制成； [计] 执行",,ky|ecu,ecu,executed|executes|executing,3642,,
claim,kleim,,"n. 要求, 要求权, 断言, 权利； vt. 要求, 认领, 主张",,ky|claim,claim,claimed|claiming|claims,874,,
proclaim,prә'kleim,,"vt. 宣布, 公告, 宣言, 表明, 赞扬； [法] 宣布, 宣告, 公布",,ky|claim,claim,proclaimed|proclaiming|proclaims,4454,,
exclaim,iks'kleim,,"v. 大叫, 呼喊, 大声叫",,ky|claim,claim,exclaimed|exclaiming|exclaims,6297,,
reclaim,ri'kleim,,"vt. 开垦, 改造, 感化, 纠正, 回收； vi. 喊叫, 抗议",,ky|claim,claim,reclaimed|reclaiming|reclaims,7452,,
acclaim,ә'kleim,,"n. 喝彩, 欢呼, 赞同； v. 欢呼, 喝彩, 称赞",,ky|claim,claim,acclaimed|acclaiming|acclaims,12422,,
memory,'memәri,,"n. 记忆, 记忆力, 回忆, 纪念, 存储； n. 内存",,ky|memor,memor,memories,891,,
memorial,mi'mɒ:riәl,,"n. 纪念物, 请愿书； a. 记念的, 记忆的",,ky|memor,memor,memorials,4564,,
commemorate,kә'memәreit,,vt. 纪念,,ky|memor,memor,commemorated|commemorates|commemorating,8691,,
respond,ri'spɒnd,,"vt. 以...回答； vi. 回答, 响应, 回报, 有反应, 承担责任",,ky|spond,spond,responded|responding|responds,920,,
correspondence,.kɒri'spɒndәns,,"n. 相符, 通信, 信件； [医] 对应, 相对",,ky|spond,spond,correspondences,5961,,
maintain,mein'tein,,"vt. 维持, 维修, 保持, 坚持, 供养, 主张； [化] 维修",,ky|tain,tain,maintained|maintaining|maintains,922,,
obtain,әb'tein,,"vt. 获得, 达到； vi. 流行, 得到公认",,ky|tain,tain,obtained|obtaining|obtains,1595,,
retain,ri'tein,,"vt. 保持, 保有, 留住, 记得, 付定金聘请； [经] 保留, 留存",,ky|tain,tain,retained|retaining|retains,2724,,
entertain,.entә'tein,,"vt. 娱乐, 招待, 怀抱； vi. 款待",,ky|tain,tain,entertained|entertaining|entertains,4949,,
detain,di'tein,,"vt. 扣留, 扣押, 耽搁； [法] 拘留, 扣押, 留住",,ky|tain,tain,detained|detaining|detains,7558,,
reveal,ri'vi:l,,"vt. 露出, 显示, 透露, 揭露, 泄露, (神)启示； n. 窗侧, 门侧",,ky|vel,vel,revealed|revealing|reveals,927,,
revelation,.revi'leiʃәn,,"n. 揭露, 泄露, 发觉, 默示, 启示",,ky|vel,vel,revelations,4184,,
veil,veil,,"n. 面纱, 面罩, 借口, 幕, 帐, 遮蔽物； vt. 戴面纱, 隐藏, 遮蔽, 掩饰",,ky|vel,vel,veiled|veiling|veils,7300,,
apply,ә'plai,,"vt. 涂, 应用； vi. 申请, 适用",,ky|pli,pli,applied|applies|applying,938,,
reply,ri'plai,,"n. 答复, 回答, 答辩； vi. 答复, 回答, 回击, 反响, 答辩",,ky|pli,pli,replied|replies|replying,2219,,
imply,im'plai,,"vt. 暗示, 意味； [计] 隐含",,ky|pli,pli,implied|implies|implying,2796,,
measure,'meʒә,,"n. 尺寸, 量度器, 量度标准, 测量, 量具, 程度, 范围, 限度, 分寸, 措施, 方法； vt. 测量, 测度, 估量, 权衡, 调节, 拿(自己或自己的力量等)作较量",,ky|mens,mens,measured|measures|measuring,941,,
dimension,dai'menʃәn,,"n. 尺寸, 次元, 面积, 维数； vt. 标出尺寸",,ky|mens,mens,dimensioned|dimensioning|dimensions,2420,,
immense,i'mens,,"a. 极广大的, 无边的, 非常好的",,ky|mens,mens,,5645,,
particular,pә'tikjulә,,"n. 一项(或条、点), 个别项目, 详细说明； a. 特别的, 独有的, 挑剔的, 详尽的",,ky|part,part,,948,,
partner,'pɑ:tnә,,"n. 合伙人, 股东, 伙伴, 伴侣； vt. 与...合伙, 组成一对",,ky|part,part,partnered|partnering|partners,1048,,
participant,pɑ:'tisipәnt,,"n. 参加者, 参与者； a. 有份的, 参加的, 参与的",,ky|part,part,participants,1103,,
apartment,ә'pɑ:tmәnt,,"n. 房间, 公寓",,ky|part,part,apartments,1273,,
participate,pɑ:'tisipeit,,"vi. 参加, 分享, 参与, 带有； vt. 分享, 分担",,ky|part,part,participated|participates|participating,1482,,
portion,'pɒ:ʃәn,,"n. 部分, 一份, 命运, 嫁妆； vt. 分配, 给...嫁妆",,ky|part,part,portioned|portioning|portions,2178,,
partly,'pɑ:tli,,"adv. 部分地, 在一定程度上",,ky|part,part,,2824,,
particle,'pɑ:tikl,,"n. 颗粒, 粒子, 质点, 极小量； [化] 粒子; 质点",,ky|part,part,particles,3683,,
partial,'pɑ:ʃәl,,"a. 部分的, 偏袒的, 偏爱的； n. 分音",,ky|part,part,partials,4546,,
depart,di'pɑ:t,,"vi. 离开, 出发, 背离, 违反, 去世",,ky|part,part,departed|departing|departs,4829,,
compartment,kәm'pɑ:tmәnt,,"n. 分隔间, 卧车包房, 防水舱隔； [医] 隔室, 隔间",,ky|part,part,compartmented|compartments,6561,,
impartial,im'pɑ:ʃәl,,"a. 公平的, 不偏不倚的； [法] 公正无私的, 不偏袒的, 公平的",,ky|part,part,,12318,,
structure,'strʌktʃә,,"n. 结构, 构造, 建筑物； vt. 构成, 组织",,ky|struct,struct,structured|structures|structuring,950,,
construction,kәn'strʌkʃәn,,"n. 建筑, 构造, 建筑物； [化] 施工",,ky|struct,struct,constructions,1415,,
instruct,in'strʌkt,,"vt. 教, 教育, 命令, 通知； [法] 托办, 指导, 指示",,ky|struct,struct,instructed|instructing|instructs,4243,,
destructive,di'strʌktiv,,"a. 毁灭性的, 破坏的, 有害的； [医] 破坏的, 毁坏的",,ky|struct,struct,,5818,,
obstruct,әb'strʌkt,,"vt. 阻隔, 妨碍, 阻塞, 遮没； vi. 设障碍",,ky|struct,struct,obstructed|obstructing|obstructs,10703,,
affect,ә'fekt,,"vt. 影响, 感动, 假装, 模仿, 爱好, 倾向于； n. 自觉感情",,ky|fect,fect,affected|affecting|affects,963,,
infection,in'fekʃәn,,"n. 传染, 影响, 传染病； [医] 传染, 感染",,ky|fect,fect,infections,2692,,
affection,ә'fekʃәn,,"n. 影响, 病, 喜爱, 情感, 倾向； [医] 疾患, 病变, 病; 感情",,ky|fect,fect,affections,5137,,
infect,in'fekt,,"vt. 传染, 感染； [医] 传染, 感染",,ky|fect,fect,infected|infecting|infects,5200,,
defect,di'fekt,,"n. 缺点； [医] 缺损, 缺陷",,ky|fect,fect,defected|defecting|defects,5946,,
perfection,pә'fekʃәn,,"n. 完美, 完成, 极端； [经] 完整性",,ky|fect,fect,perfections,6505,,
institution,.insti'tju:ʃәn,,"n. 机构, 惯例, 制度； [医] 机关, 机构, 设施",,ky|stit,stit,institutions,987,,
destination,.desti'neiʃәn,,"n. 目的地, 目标, 目的； [计] 目的文件, 目的单元",,ky|stit,stit,destinations,3883,,
constituent,kәn'stitjuәnt,,"n. 成分, 选民, 构成物； a. 构成的, 组织的, 选举的",,ky|stit,stit,constituents,5746,,
